snapshot,Load,Wind,Solar,Thermal,Storage_Discharge,Storage_Charge,Storage_Level,Load_Shedding
2022-02-01 16:00:00,8000.0,3385.341143658239,3936.7654609692036,528.0,1327.938840701115,-1002.1851785304883,-0.0,-0.0
2022-02-01 17:00:00,2880.0,41.0313314853629,2933.7109672252377,528.0,1788.0618516545696,-2113.8155138251964,9121.102540777547,-0.0
2022-02-01 18:00:00,2880.0,1770.9117870905638,901.8568667878659,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-02-01 19:00:00,4960.0,3250.042645569857,61.65411287168337,1346.3295967262884,325.7536621706267,0.0,-0.0,-0.0
2022-02-01 20:00:00,4960.0,2956.4161178035806,4.777154404031429,1998.8067277923878,-0.0,0.0,-0.0,-0.0
2022-02-01 21:00:00,4960.0,2999.5964895339157,9.472691647930414,1950.930818818154,-0.0,0.0,-0.0,-0.0
2022-02-01 22:00:00,4960.0,3316.2525488897036,4.835816737877092,1638.9116343724195,-0.0,0.0,-0.0,-0.0
2022-02-01 23:00:00,2800.0,2588.58832495787,4.18032892055941,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-03-01 00:00:00,2560.0,2501.3939334105075,5.683252977161168,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-03-01 01:00:00,2560.0,2194.1429685199,4.317152849290252,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-03-01 02:00:00,2560.0,2503.762147460173,3.3150389274962504,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-03-01 03:00:00,2560.0,2195.6772394898185,2.782881879371722,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-03-01 04:00:00,2560.0,2622.434374848108,3.0846679109921533,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 05:00:00,2560.0,2195.808550969226,2.651570399964222,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-03-01 06:00:00,2560.0,2506.0197834219143,1.0574029657545272,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 07:00:00,2560.0,2197.810475102648,0.6496462665421385,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-03-01 08:00:00,2560.0,2142.3560967682192,364.72108961944963,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 09:00:00,2560.0,531.7295389050389,1821.0391149733907,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 10:00:00,8000.0,2919.921739115363,3254.48820951895,1552.8396624850166,294.22911421863057,0.0,-0.0,-0.0
2022-03-01 11:00:00,8000.0,2870.519679415281,4597.323168432706,532.1571521520127,-0.0,0.0,-0.0,-0.0
2022-03-01 12:00:00,8000.0,2688.8921922753034,5376.626850483797,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 13:00:00,8000.0,2153.8102101146114,5520.516587392386,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-03-01 14:00:00,8000.0,2187.084787160242,5451.3753342089485,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-03-01 15:00:00,8000.0,2797.1169864627873,5149.960199924882,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-03-01 16:00:00,8000.0,2822.2199833727736,4816.240137996417,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-03-01 17:00:00,2720.0,-0.0,2785.5190427591,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 18:00:00,2720.0,866.4337029812432,1646.3349508971864,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-03-01 19:00:00,4960.0,3884.561957469592,242.00244912760616,833.4355934028017,-0.0,0.0,9121.102540777547,-0.0
2022-03-01 20:00:00,4960.0,3850.760548201115,10.921889892468522,1098.3175619064164,-0.0,0.0,9121.102540777547,-0.0
2022-03-01 21:00:00,4960.0,3471.1447210320657,7.6321917767872165,1208.4726983104765,294.22911421863057,0.0,-0.0,-0.0
2022-03-01 22:00:00,4960.0,3114.929869510423,9.120388543405069,1835.9497419461718,-0.0,0.0,-0.0,-0.0
2022-03-01 23:00:00,2800.0,2584.862320592002,7.906333286427384,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-04-01 00:00:00,2560.0,2344.7701721854,7.998481693029451,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-04-01 01:00:00,2560.0,2348.364727946256,4.403925932173478,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-04-01 02:00:00,2560.0,2502.2352483627815,4.8419380248874715,528.0,1947.355392456006,-2113.8155138251964,4993.80364107571,-0.0
2022-04-01 03:00:00,2560.0,2195.9486933375997,2.511428031590617,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-04-01 04:00:00,2560.0,2632.582535959152,2.0281864293031826,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 05:00:00,2560.0,2350.7285649466066,2.0400889318228095,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 06:00:00,2560.0,2225.0113508302784,0.22376704736451442,528.0,2251.3921438152574,-2113.8155138251964,4993.80364107571,-0.0
2022-04-01 07:00:00,2560.0,2061.3456728463325,137.11444852285769,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-04-01 08:00:00,2560.0,1631.7748946193458,1002.8358277691098,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 09:00:00,5280.0,2641.69917779674,2431.069476081689,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 10:00:00,5280.0,1059.3950470253094,3859.065074343881,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-04-01 11:00:00,6880.0,1582.7318839702712,4962.503233907371,528.0,2251.3921438152574,-2113.8155138251964,-0.0,-0.0
2022-04-01 12:00:00,6880.0,1444.213873009071,5510.396849379385,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 13:00:00,6880.0,810.7173997178306,5707.74272165136,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-04-01 14:00:00,6880.0,1213.804627232701,5613.272559154968,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 15:00:00,6880.0,1311.7532432715134,5206.706878097677,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-04-01 16:00:00,6240.0,1257.99346820133,4647.241649676313,528.0,2251.3921438152574,-2113.8155138251964,-0.0,-0.0
2022-04-01 17:00:00,1920.0,-0.0,1994.6107223884555,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 18:00:00,1920.0,-0.0,1712.7686538784296,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 19:00:00,1920.0,1090.2106401022888,622.5580137761407,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-04-01 20:00:00,1920.0,1472.5359556817211,85.92416568746918,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-04-01 21:00:00,1920.0,1550.4774300205231,34.75768785711995,528.0,2251.3921438152574,-2113.8155138251964,-0.0,-0.0
2022-04-01 22:00:00,1920.0,1840.2584677109817,26.8187186766872,528.0,1947.355392456006,-2113.8155138251964,4993.80364107571,-0.0
2022-04-01 23:00:00,1920.0,1543.6034177244892,14.856703644701192,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-05-01 00:00:00,2560.0,2620.5084731501315,5.010569608968576,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 01:00:00,2560.0,2193.87804185092,4.58207951827057,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-05-01 02:00:00,2560.0,2230.1340450066205,4.1927525003779955,528.0,2241.5845066746365,-2113.8155138251964,-0.0,-0.0
2022-05-01 03:00:00,2560.0,2502.1748911564573,4.902295231211415,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-05-01 04:00:00,2560.0,2195.539016879916,2.9211044892744655,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-05-01 05:00:00,2560.0,2349.8590679399804,2.9095859384492964,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-05-01 06:00:00,2560.0,2621.8538398865167,3.665202872583392,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 07:00:00,2560.0,1957.7123088056937,395.05634507273595,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 08:00:00,2560.0,975.0831675879033,1377.6854862905263,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 09:00:00,6400.0,2795.1165356625247,2669.963221922248,662.1698535345568,294.22911421863057,0.0,-0.0,-0.0
2022-05-01 10:00:00,6400.0,2186.3724835910793,4006.39617028735,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-05-01 11:00:00,8000.0,2732.3582754891004,5060.410378389329,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-05-01 12:00:00,8000.0,2577.593043071579,5487.925999687522,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 13:00:00,8000.0,1926.6157973496493,5711.844324019541,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-05-01 14:00:00,8000.0,2189.6493493324215,5757.427837055247,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 15:00:00,6240.0,254.89166716393447,5623.568454205256,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-05-01 16:00:00,6240.0,1226.8341095043425,4687.492688002656,528.0,2241.5845066746365,-2113.8155138251964,-0.0,-0.0
2022-05-01 17:00:00,2400.0,-0.0,2465.5190427591,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 18:00:00,2400.0,2.982449392932949,2035.4776719762574,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-05-01 19:00:00,2400.0,1147.578753762657,926.7480437443413,528.0,2241.5845066746365,-2113.8155138251964,-0.0,-0.0
2022-05-01 20:00:00,2400.0,2299.8938004433307,165.6252423157692,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-05-01 21:00:00,2400.0,2055.339618326714,18.987179180284382,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-05-01 22:00:00,2400.0,2034.5875845817532,3.8725367874371512,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-05-01 23:00:00,2400.0,2461.4299572161494,4.08908554295076,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 00:00:00,1920.0,1703.2728373684615,9.495816509968119,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 01:00:00,1920.0,1579.6837907026002,5.551327175042822,528.0,2251.3921438152574,-2113.8155138251964,4993.80364107571,-0.0
2022-06-01 02:00:00,1920.0,1555.8106243083744,2.6494970608160058,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-06-01 03:00:00,1920.0,1992.308778401206,2.301943987249607,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 04:00:00,1920.0,1556.3629004252746,2.097220943915877,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-06-01 05:00:00,1920.0,1862.916071506891,4.161114880777941,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 06:00:00,1920.0,1687.7210275766274,25.047626301802108,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 07:00:00,4800.0,3525.053635301277,431.1181632542874,593.1253811201304,270.445329368182,0.0,1007.7426597320872,-0.0
2022-06-01 08:00:00,4800.0,2834.5515131424145,1406.309238671864,528.0,33.59142199106957,0.0,-0.0,-0.0
2022-06-01 09:00:00,4800.0,2192.0485095735867,2682.562212814869,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 10:00:00,7200.0,2380.485915302539,3632.110536804674,905.5614793827608,304.0367513592516,0.0,-0.0,-0.0
2022-06-01 11:00:00,7200.0,2348.2445710772226,4672.962957620713,528.0,2083.137115961652,-2113.8155138251964,920.351935906333,-0.0
2022-06-01 12:00:00,7200.0,1943.21895359899,5302.95289396996,528.0,1840.4571603294894,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 13:00:00,7200.0,1833.7298720459457,5136.524962242352,528.0,2138.1022663496105,-2113.8155138251964,8392.499965045121,-0.0
2022-06-01 14:00:00,7200.0,2015.0840140822852,5000.198459386276,528.0,2089.528761300782,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 15:00:00,7200.0,2082.2534812183612,4726.750366505832,528.0,902.834037152841,-902.834037152841,9121.102540777547,-0.0
2022-06-01 16:00:00,7200.0,2227.3395302322856,3604.1444168851176,1086.67398437257,304.0367513592516,0.0,-0.0,-0.0
2022-06-01 17:00:00,2080.0,-0.0,1957.1152200564447,528.0,2022.8267692965933,-2113.8155138251964,2729.662335858091,-0.0
2022-06-01 18:00:00,2080.0,-0.0,2070.264156210441,528.0,1900.7675069945478,-2113.8155138251964,9121.102540777547,-0.0
2022-06-01 19:00:00,4960.0,3551.9214221557077,946.0251832440656,528.0,434.5778675461884,-434.5778675461884,9121.102540777547,-0.0
2022-06-01 20:00:00,4960.0,3737.309151451278,275.41914729765523,947.2717012510666,-0.0,0.0,9121.102540777547,-0.0
2022-06-01 21:00:00,4960.0,3683.5735777424175,33.03420549231193,1243.3922167652704,-0.0,0.0,9121.102540777547,-0.0
2022-06-01 22:00:00,4960.0,3858.2141922962155,16.29690644954751,803.6468327442108,304.0367513592516,0.0,-0.0,-0.0
2022-06-01 23:00:00,2240.0,2186.0648298349493,6.1559743030280245,528.0,1941.8067217436997,-2113.8155138251964,5160.263762444901,-0.0
2022-07-01 00:00:00,1680.0,1314.8133481779273,3.646773191262979,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-07-01 01:00:00,1680.0,1741.4921573906051,4.026885368494989,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 02:00:00,1680.0,1314.1130202877546,4.347101081435834,528.0,2280.2756351943867,-2113.8155138251964,3960.838778332646,-0.0
2022-07-01 03:00:00,1680.0,1624.1030965645984,2.9740898230703867,528.0,1947.355392456006,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 04:00:00,1680.0,1471.7250731736656,1.0435807047640386,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 05:00:00,1680.0,1472.7364019361191,0.03225194231060263,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 06:00:00,1680.0,1470.946419137881,1.8222347405484725,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 07:00:00,4800.0,1666.669487776445,333.03355629928217,2640.0,172.9201250531528,0.0,3760.578664129811,-0.0
2022-07-01 08:00:00,4800.0,1422.2592976813032,1184.7405451275113,2193.0001571911853,-0.0,0.0,3760.578664129811,-0.0
2022-07-01 09:00:00,6080.0,1209.0504084493712,2237.017755765048,2521.478402829183,121.30898916547777,0.0,-0.0,-0.0
2022-07-01 10:00:00,6080.0,1409.2587556549654,3269.5798148101467,1401.1614295348882,-0.0,0.0,-0.0,-0.0
2022-07-01 11:00:00,6400.0,1638.0682953185028,3906.177866977482,855.7538377040146,-0.0,0.0,-0.0,-0.0
2022-07-01 12:00:00,6400.0,1497.6624414340597,4608.869363779902,528.0,1545.528100556211,-1545.528100556211,-0.0,-0.0
2022-07-01 13:00:00,6400.0,1809.0722509946563,4538.004935393013,528.0,1947.355392456006,-2113.8155138251964,5160.263762444901,-0.0
2022-07-01 14:00:00,6400.0,1550.6622453131258,4487.7978760560645,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-07-01 15:00:00,6400.0,2100.8037934009562,4364.715249358144,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 16:00:00,6400.0,1916.279894682121,3970.9167300355216,528.0,2191.7551260166324,-1897.526011798002,-0.0,-0.0
2022-07-01 17:00:00,2240.0,-0.0,2305.5190427591,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 18:00:00,2240.0,-0.0,2032.7686538784296,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-07-01 19:00:00,4960.0,2171.090518398333,855.9596377928982,1660.199454928098,294.22911421863057,0.0,-0.0,-0.0
2022-07-01 20:00:00,4960.0,2358.29832357759,214.50766830781745,2387.1940081145926,-0.0,0.0,-0.0,-0.0
2022-07-01 21:00:00,4960.0,3515.346563921612,34.50266714184936,1410.1507689365385,-0.0,0.0,-0.0,-0.0
2022-07-01 22:00:00,4960.0,3692.1539354797997,16.18817132975685,1251.6578931904437,-0.0,0.0,-0.0,-0.0
2022-07-01 23:00:00,1760.0,1817.0068336992665,8.512209059833568,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 00:00:00,1920.0,1590.5947870396294,3.7320104673690873,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-08-01 01:00:00,1920.0,1556.0504405365555,2.409680832634956,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-08-01 02:00:00,1920.0,1983.0563765926693,2.4626661664308767,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 03:00:00,1920.0,1710.1124760581356,2.656177820294147,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 04:00:00,1920.0,1592.9399639876433,1.386833519355222,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-08-01 05:00:00,1920.0,1558.1076537139388,0.35246765525158585,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-08-01 06:00:00,1920.0,1985.5190427591,-0.0,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 07:00:00,1920.0,1555.4436792873103,157.32497459111931,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 08:00:00,4800.0,2022.8843392980878,1041.8045442272505,1462.560727593991,294.22911421863057,0.0,-0.0,-0.0
2022-08-01 09:00:00,4800.0,1929.2804367084586,2249.805650891202,620.9139124003395,-0.0,0.0,-0.0,-0.0
2022-08-01 10:00:00,6560.0,2384.299407630265,3402.5061950432955,773.1943973264397,-0.0,0.0,-0.0,-0.0
2022-08-01 11:00:00,6560.0,2173.603756233747,4451.915286525354,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 12:00:00,6560.0,1327.6337835903314,4906.693013916667,528.0,2241.5845066746365,-2113.8155138251964,5160.263762444901,-0.0
2022-08-01 13:00:00,6560.0,1371.8694136012355,4826.590707767955,528.0,2280.2756351943867,-2113.8155138251964,-0.0,-0.0
2022-08-01 14:00:00,6560.0,1762.0344166979812,4863.484626061119,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 15:00:00,6560.0,1853.4268861853334,4499.341767693096,528.0,2113.8155138251964,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 16:00:00,6560.0,2054.0856401612964,3840.8792023493365,528.0,1188.5713702610165,-894.342256042386,-0.0,-0.0
2022-08-01 17:00:00,4800.0,2002.6454353263125,2862.873607432788,528.0,1819.586399606566,-2113.8155138251964,9121.102540777547,-0.0
2022-08-01 18:00:00,4800.0,2446.7020093566844,1616.6470380002766,736.6509526430391,-0.0,0.0,9121.102540777547,-0.0
2022-08-01 19:00:00,4960.0,2706.7128498834304,544.0280666054102,1436.5086946304891,294.22911421863057,0.0,-0.0,-0.0
2022-08-01 20:00:00,4960.0,2870.519679415281,55.48485932506118,2033.9954612596575,-0.0,0.0,-0.0,-0.0
2022-08-01 21:00:00,4960.0,3320.338433526552,29.78006130351144,1609.8815051699366,-0.0,0.0,-0.0,-0.0
2022-08-01 22:00:00,4960.0,3398.341685684576,5.02669558012367,1556.6316187353004,-0.0,0.0,-0.0,-0.0
2022-08-01 23:00:00,3040.0,2828.0091886774508,4.759465200978746,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-09-01 00:00:00,2400.0,2187.3530152321077,5.415638646321787,528.0,2113.8155138251964,-2113.8155138251964,-0.0,-0.0
2022-09-01 01:00:00,2400.0,2469.2022252436454,5.408497144810153,528.0,1809.7787624659447,-2113.8155138251964,9121.102540777547,-0.0
2022-09-01 02:00:00,2400.0,2034.3513774994974,4.1087438696928675,528.0,2280.2756351943867,-2113.8155138251964,4127.2988997018365,-0.0
2022-09-01 03:00:00,2400.0,2154.7965057253236,3.623121766901793,528.0,2150.869479721857,-2113.8155138251964,3015.6799228020236,-0.0
2022-09-01 04:00:00,2400.0,2203.1585220632983,1.4997153174430222,528.0,2100.9896416544175,-2113.8155138251964,3400.4560879253904,-0.0
2022-09-01 05:00:00,2400.0,2195.098186006969,-0.0,528.0,2111.302534182759,-2113.8155138251964,3475.845477198518,-0.0
2022-09-01 06:00:00,2400.0,2307.9428907955767,-0.0,528.0,1989.57146105589,-2113.8155138251964,7203.1670602777085,-0.0
2022-09-01 07:00:00,2400.0,1990.9030059132976,6.453536866012275,528.0,2280.2756351943867,-2075.7124964723776,1066.2728986174334,-0.0
2022-09-01 08:00:00,2400.0,1914.8795528175524,526.7833370036246,528.0,1845.3211924198592,-2113.8155138251964,9121.102540777547,-0.0
2022-09-01 09:00:00,6080.0,1977.4691124860822,1538.0080485484007,2564.522838965517,-0.0,0.0,9121.102540777547,-0.0
2022-09-01 10:00:00,6080.0,1706.1044652563342,2728.055957944477,1363.9975082891624,304.0367513592516,0.0,-0.0,-0.0
